"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
108.901981;108.901865;Potassium chloride;[M+Cl];ClK;-9.57347e-5;-0.879091;108.901961;1 out of 5
110.899036;110.898919;Selenite;[M-H2O-H];H2O3Se;-1.55769e-4;-1.404597;110.899075;1 out of 5
112.985620;112.985503;"Fluoro 2,2-difluoroacetate";[M-H];C2HF3O2;-8.38238e-5;-0.741899;112.985587;1 out of 5
112.985620;112.985503;Trifluoroacetic acid;[M-H];C2HF3O2;-8.39538e-5;-0.743049;112.985587;1 out of 5
112.985620;112.985503;Hydroxymethyl hydrogen carbonate;[M+Na-H2];C2H4O4;-1.22672e-4;-1.085730;112.985626;1 out of 5
114.926237;114.926119;"Carbonothioic O,S-acid";[M+K-H2];CH2O2S;-3.61096e-5;-0.314198;114.926155;1 out of 5
114.926237;114.926119;Chlorosulfonic acid;[M-H];ClHO3S;-9.64316e-5;-0.839074;114.926216;1 out of 5
114.926237;114.926119;Sulfur trioxide;[M+Cl];O3S;-9.66656e-5;-0.841110;114.926216;1 out of 5
114.935750;114.935632;"Poly(acrylic acid-co-hypophosphite), sodium salt";[M+K-H2];CH3O2P;-3.90737e-5;-0.339962;114.935671;1 out of 5
114.935750;114.935632;Metaphosphoric acid;[M+Cl];HO3P;-9.91487e-5;-0.862645;114.935731;1 out of 5
114.935750;114.935632;Acetyl chloride;[M+K-H2];C2H3ClO;-2.15139e-4;-1.871816;114.935847;1 out of 5
114.935750;114.935632;Chloroacetaldehyde;[M+K-H2];C2H3ClO;-2.15164e-4;-1.872033;114.935847;1 out of 5
114.935750;114.935632;Chlorocarbonic acid;[M+Cl];CHClO2;-2.75739e-4;-2.399065;114.935908;1 out of 5
119.947002;119.946883;Sodium nitrate (NaNO3);[M+Cl];NNaO3;-1.05426e-4;-0.878936;119.946989;1 out of 5
122.985264;122.985145;phosphonoacetaldehyde;[M-H];C2H5O4P;-1.23091e-4;-1.000857;122.985268;2 out of 5
122.985264;122.985145;"2-Butyne-1,4-diol";[M+K-H2];C4H6O2;-2.39364e-4;-1.946277;122.985384;1 out of 5
122.985264;122.985145;"2,2'-Bioxirane";[M+K-H2];C4H6O2;-2.39364e-4;-1.946277;122.985384;1 out of 5
122.985264;122.985145;Acetoacetaldehyde;[M+K-H2];C4H6O2;-2.39364e-4;-1.946277;122.985384;1 out of 5
122.985264;122.985145;Allyl formate;[M+K-H2];C4H6O2;-2.39364e-4;-1.946277;122.985384;1 out of 5
122.985264;122.985145;Cyclopropanecarboxylic acid;[M+K-H2];C4H6O2;-2.39364e-4;-1.946277;122.985384;1 out of 5
122.985264;122.985145;"Butanal, 2-oxo-";[M+K-H2];C4H6O2;-2.39364e-4;-1.946277;122.985384;1 out of 5
122.985264;122.985145;Methylmalondialdehyde;[M+K-H2];C4H6O2;-2.39364e-4;-1.946277;122.985384;1 out of 5
122.985264;122.985145;Succinaldehyde;[M+K-H2];C4H6O2;-2.39364e-4;-1.946277;122.985384;1 out of 5
122.985264;122.985145;gamma-Butyrolactone;[M+K-H2];C4H6O2;-2.39367e-4;-1.946301;122.985384;1 out of 5
122.985264;122.985145;Oxolan-3-one;[M+K-H2];C4H6O2;-2.39367e-4;-1.946301;122.985384;1 out of 5
122.985264;122.985145;Diacetyl;[M+K-H2];C4H6O2;-2.39367e-4;-1.946301;122.985384;1 out of 5
122.985264;122.985145;But-2-enoic acid;[M+K-H2];C4H6O2;-2.39367e-4;-1.946301;122.985384;1 out of 5
122.985264;122.985145;Ethenyl acetate;[M+K-H2];C4H6O2;-2.39367e-4;-1.946301;122.985384;1 out of 5
122.985264;122.985145;Methyl acrylate;[M+K-H2];C4H6O2;-2.39367e-4;-1.946301;122.985384;1 out of 5
122.985264;122.985145;Isocrotonic acid;[M+K-H2];C4H6O2;-2.39367e-4;-1.946301;122.985384;1 out of 5
122.985264;122.985145;METHACRYLIC ACID;[M+K-H2];C4H6O2;-2.39367e-4;-1.946301;122.985384;1 out of 5
122.985264;122.985145;3-Chloro-2-hydroxypropanoic acid;[M-H];C3H5ClO3;-2.99631e-4;-2.436309;122.985445;2 out of 5
122.985264;122.985145;2-hydroxyacrylic Acid;[M+Cl];C3H4O3;-2.99920e-4;-2.438659;122.985445;1 out of 5
122.985264;122.985145;Ethylene carbonate;[M+Cl];C3H4O3;-2.99920e-4;-2.438659;122.985445;1 out of 5
122.985264;122.985145;Pyruvic acid;[M+Cl];C3H4O3;-2.99925e-4;-2.438700;122.985445;1 out of 5
122.985264;122.985145;Malonic semialdehyde;[M+Cl];C3H4O3;-2.99925e-4;-2.438700;122.985445;1 out of 5
122.985264;122.985145;Glucosereductone;[M+Cl];C3H4O3;-2.99925e-4;-2.438700;122.985445;1 out of 5
124.007409;124.007291;Taurine;[M-H];C2H7NO3S;-9.62027e-5;-0.775782;124.007387;2 out of 5
124.007409;124.007291;3h-Taurine;[M-H];C2H7NO3S;-9.66807e-5;-0.779637;124.007387;2 out of 5
124.007409;124.007291;Sulfonamidoethanol;[M-H];C2H7NO3S;-9.66807e-5;-0.779637;124.007387;2 out of 5
125.001099;125.000980;Sodium benzoate;[M-H2O-H];C7H5NaO2;9.67510e-5;0.774002;125.000883;1 out of 5
125.001099;125.000980;Ethylphosphate;[M-H];C2H7O4P;6.16060e-5;0.492844;125.000918;2 out of 5
125.001099;125.000980;Dimethylphosphate;[M-H];C2H7O4P;6.11270e-5;0.489012;125.000919;2 out of 5
125.001099;125.000980;"1,3-Dioxane";[M+K-H2];C4H8O2;-5.46680e-5;-0.437340;125.001034;1 out of 5
125.001099;125.000980;"3-Butene-1,2-diol";[M+K-H2];C4H8O2;-5.46680e-5;-0.437340;125.001034;1 out of 5
125.001099;125.000980;Butyric acid;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;Isobutyric acid;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;Acetoin;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;Methyl propionate;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;Ethyl acetate;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;1-Hydroxy-2-butanone;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;Propyl formate;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;Isopropyl formate;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;Dioxane;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;(R)-Acetoin;[M+K-H2];C4H8O2;-5.46700e-5;-0.437356;125.001035;1 out of 5
125.001099;125.000980;"1,2,4-Trioxane";[M+Cl];C3H6O3;-1.15223e-4;-0.921776;125.001095;1 out of 5
125.001099;125.000980;"1,3,5-Trioxane";[M+Cl];C3H6O3;-1.15223e-4;-0.921776;125.001095;1 out of 5
125.001099;125.000980;Methyl ethaneperoxoate;[M+Cl];C3H6O3;-1.15223e-4;-0.921776;125.001095;1 out of 5
125.001099;125.000980;L-Lactic acid;[M+Cl];C3H6O3;-1.15228e-4;-0.921816;125.001095;1 out of 5
125.001099;125.000980;Hydroxypropionic acid;[M+Cl];C3H6O3;-1.15228e-4;-0.921816;125.001095;1 out of 5
125.001099;125.000980;Glyceraldehyde;[M+Cl];C3H6O3;-1.15228e-4;-0.921816;125.001095;1 out of 5
125.001099;125.000980;D-Lactic acid;[M+Cl];C3H6O3;-1.15228e-4;-0.921816;125.001095;1 out of 5
125.001099;125.000980;Dihydroxyacetone;[M+Cl];C3H6O3;-1.15228e-4;-0.921816;125.001095;1 out of 5
125.001099;125.000980;Dimethyl carbonate;[M+Cl];C3H6O3;-1.15228e-4;-0.921816;125.001095;1 out of 5
125.001099;125.000980;Monoethyl carbonate;[M+Cl];C3H6O3;-1.15228e-4;-0.921816;125.001095;1 out of 5
125.001099;125.000980;Methoxyacetic acid;[M+Cl];C3H6O3;-1.15228e-4;-0.921816;125.001095;1 out of 5
126.905040;126.904921;I(-);[M-H];HI;-9.54396e-5;-0.752055;126.905016;1 out of 5
128.892164;128.892045;Magnesium dichloride;[M+Cl];Cl2Mg;-1.03461e-4;-0.802697;128.892148;1 out of 5
132.030235;132.030116;L-Aspartic acid;[M-H];C4H7NO4;-1.14842e-4;-0.869818;132.030231;2 out of 5
132.030235;132.030116;D-Aspartic acid;[M-H];C4H7NO4;-1.14842e-4;-0.869818;132.030231;2 out of 5
132.030235;132.030116;Iminodiacetic acid;[M-H];C4H7NO4;-1.14842e-4;-0.869818;132.030231;2 out of 5
132.946294;132.946175;Methylphosphonic acid;[M+K-H2];CH5O3P;-6.06246e-5;-0.456008;132.946236;1 out of 5
132.946294;132.946175;Phosphate;[M+Cl];H3O4P;-1.21183e-4;-0.911515;132.946296;1 out of 5
132.946294;132.946175;"2-Chloroethane-1,1-diol";[M+K-H2];C2H5ClO2;-2.37187e-4;-1.784076;132.946412;1 out of 5
132.946294;132.946175;Potassium acetate;[M+Cl];C2H3KO2;-2.37288e-4;-1.784836;132.946412;1 out of 5
133.014276;133.014158;2-Carboxyoxypropanoic acid;[M-H];C4H6O5;-8.87709e-5;-0.667379;133.014246;3 out of 5
133.014276;133.014158;Malic acid;[M-H];C4H6O5;-8.87799e-5;-0.667446;133.014246;3 out of 5
133.014276;133.014158;D-Malic acid;[M-H];C4H6O5;-8.87799e-5;-0.667446;133.014246;3 out of 5
133.014276;133.014158;Velcorin;[M-H];C4H6O5;-8.87799e-5;-0.667446;133.014246;3 out of 5
133.014276;133.014158;Diglycolic acid;[M-H];C4H6O5;-8.87799e-5;-0.667446;133.014246;3 out of 5
134.943347;134.943228;Chloropentafluoroethane;[M-H2O-H];C2ClF5;2.00317e-4;1.484459;134.943028;1 out of 5
134.985269;134.985150;2-Phosphonopropionic acid;[M-H2O-H];C3H7O5P;-1.18860e-4;-0.880541;134.985269;3 out of 5
134.985269;134.985150;alpha-Methylene-gamma-butyrolactone;[M+K-H2];C5H6O2;-2.33970e-4;-1.733299;134.985384;1 out of 5
134.985269;134.985150;2-Pentenedial;[M+K-H2];C5H6O2;-2.33970e-4;-1.733299;134.985384;1 out of 5
134.985269;134.985150;5-Methyl-3(2H)-furanone;[M+K-H2];C5H6O2;-2.33970e-4;-1.733299;134.985384;1 out of 5
134.985269;134.985150;2-Furanmethanol;[M+K-H2];C5H6O2;-2.33973e-4;-1.733321;134.985384;1 out of 5
134.985269;134.985150;5-Methyl-2(3H)-furanone;[M+K-H2];C5H6O2;-2.33973e-4;-1.733321;134.985384;1 out of 5
134.985269;134.985150;5-Hydroxy-4-pentenoic acid d-lactone;[M+K-H2];C5H6O2;-2.33973e-4;-1.733321;134.985384;1 out of 5
134.985269;134.985150;Succinic anhydride;[M+Cl];C4H4O3;-2.94531e-4;-2.181946;134.985445;1 out of 5
136.917686;136.917568;Sodium metaphosphate;[M+Cl];NaO3P;-1.08239e-4;-0.790539;136.917676;1 out of 5
140.011839;140.011721;"Furo[3,2-b]pyridine";[M+Na-H2];C7H5NO;-5.95898e-5;-0.425606;140.011781;1 out of 5
140.011839;140.011721;"1,2-Diacylglycerol-LD-PI-pool";[M+Na-H2];C7H5NO;-5.95918e-5;-0.425620;140.011781;1 out of 5
140.011839;140.011721;"1,2-Benzisoxazole";[M+Na-H2];C7H5NO;-5.95918e-5;-0.425620;140.011781;1 out of 5
140.011839;140.011721;Benzoxazole;[M+Na-H2];C7H5NO;-5.95918e-5;-0.425620;140.011781;1 out of 5
140.011839;140.011721;O-Phosphoethanolamine;[M-H];C2H8NO4P;-9.60658e-5;-0.686127;140.011817;2 out of 5
140.011839;140.011721;Aminoethanol phosphate;[M-H];C2H8NO4P;-9.65448e-5;-0.689548;140.011818;2 out of 5
140.011839;140.011721;"Propanamide, 2-hydroxy-2-methyl-";[M+K-H2];C4H9NO2;-2.12339e-4;-1.516577;140.011934;1 out of 5
140.011839;140.011721;1-Amino-4-hydroxybutan-2-one;[M+K-H2];C4H9NO2;-2.12339e-4;-1.516577;140.011934;1 out of 5
140.011839;140.011721;Isobutyl nitrite;[M+K-H2];C4H9NO2;-2.12339e-4;-1.516577;140.011934;1 out of 5
140.011839;140.011721;N-Methyl-DL-alanine;[M+K-H2];C4H9NO2;-2.12339e-4;-1.516577;140.011934;1 out of 5
140.011839;140.011721;Dimethylglycine;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;gamma-Aminobutyric acid;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;L-alpha-Aminobutyric acid;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;D-alpha-Aminobutyric acid;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;2-Aminoisobutyric acid;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;(S)-beta-Aminoisobutyric acid;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;(R)-beta-Aminoisobutyric acid;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;3-Aminoisobutanoic acid;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;Butyl nitrite;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;3-Aminobutanoic acid;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;O-Acetylethanolamine;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;N-Ethylglycine;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;N-Methylalanine;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;alpha-Aminobutyric acid;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;Ethyl glycinate;[M+K-H2];C4H9NO2;-2.12342e-4;-1.516598;140.011934;1 out of 5
140.011839;140.011721;"2,3-Dihydroxypropanamide";[M+Cl];C3H7NO3;-2.72894e-4;-1.949075;140.011994;1 out of 5
140.011839;140.011721;3-Nitropropanol;[M+Cl];C3H7NO3;-2.72894e-4;-1.949075;140.011994;1 out of 5
140.011839;140.011721;L-Serine;[M+Cl];C3H7NO3;-2.72900e-4;-1.949118;140.011994;1 out of 5
140.011839;140.011721;D-Serine;[M+Cl];C3H7NO3;-2.72900e-4;-1.949118;140.011994;1 out of 5
144.869692;144.869575;Calcium chloride (CaCl2);[M+Cl];CaCl2;-1.22547e-4;-0.845915;144.869698;1 out of 5
144.869692;144.869575;tetraphosphorus;[M+Na-H2];P4;-1.38026e-4;-0.952762;144.869713;2 out of 5
145.061863;145.061746;Alanylglycine;[M-H];C5H10N2O3;-1.19198e-4;-0.821705;145.061865;2 out of 5
145.061863;145.061746;Cyclic Urea;[M-H];C5H10N2O3;-1.19198e-4;-0.821705;145.061865;2 out of 5
145.061863;145.061746;Glycyl-D-Alanine;[M-H];C5H10N2O3;-1.19198e-4;-0.821705;145.061865;2 out of 5
145.061863;145.061746;Glycylsarcosine;[M-H];C5H10N2O3;-1.19198e-4;-0.821705;145.061865;2 out of 5
145.061863;145.061746;D-Alanyl glycine;[M-H];C5H10N2O3;-1.19198e-4;-0.821705;145.061865;2 out of 5
145.061863;145.061746;L-Glutamine;[M-H];C5H10N2O3;-1.19204e-4;-0.821746;145.061865;2 out of 5
145.061863;145.061746;Ureidoisobutyric acid;[M-H];C5H10N2O3;-1.19204e-4;-0.821746;145.061865;2 out of 5
145.061863;145.061746;D-Glutamine;[M-H];C5H10N2O3;-1.19204e-4;-0.821746;145.061865;2 out of 5
145.061863;145.061746;3-ureido-isobutyrate;[M-H];C5H10N2O3;-1.19204e-4;-0.821746;145.061865;2 out of 5
146.045884;146.045768;N-lactoyl-Glycine;[M-H];C5H9NO4;-1.12758e-4;-0.772076;146.045881;2 out of 5
146.045884;146.045768;5-Hydroxy-4-oxo-L-norvaline;[M-H];C5H9NO4;-1.12758e-4;-0.772076;146.045881;2 out of 5
146.045884;146.045768;Alanine acetate;[M-H];C5H9NO4;-1.12758e-4;-0.772076;146.045881;2 out of 5
146.045884;146.045768;N-Methyl-DL-aspartic acid;[M-H];C5H9NO4;-1.12758e-4;-0.772076;146.045881;2 out of 5
146.045884;146.045768;L-Glutamic acid;[M-H];C5H9NO4;-1.12765e-4;-0.772123;146.045881;2 out of 5
146.045884;146.045768;N-Methyl-D-aspartic acid;[M-H];C5H9NO4;-1.12765e-4;-0.772123;146.045881;2 out of 5
146.045884;146.045768;N-Acetylserine;[M-H];C5H9NO4;-1.12765e-4;-0.772123;146.045881;2 out of 5
146.045884;146.045768;O-Acetylserine;[M-H];C5H9NO4;-1.12765e-4;-0.772123;146.045881;2 out of 5
146.045884;146.045768;D-Glutamic acid;[M-H];C5H9NO4;-1.12765e-4;-0.772123;146.045881;2 out of 5
146.045884;146.045768;L-4-Hydroxyglutamate semialdehyde;[M-H];C5H9NO4;-1.12765e-4;-0.772123;146.045881;2 out of 5
146.045884;146.045768;3-(Carboxymethylamino)propanoic acid;[M-H];C5H9NO4;-1.12765e-4;-0.772123;146.045881;2 out of 5
146.045884;146.045768;DL-Glutamate;[M-H];C5H9NO4;-1.12765e-4;-0.772123;146.045881;2 out of 5
146.983054;146.982938;Ethylphosphate;[M+Na-H2];C2H7O4P;7.52801e-5;0.512170;146.982862;2 out of 5
146.983054;146.982938;Dimethylphosphate;[M+Na-H2];C2H7O4P;7.48011e-5;0.508911;146.982863;2 out of 5
146.983054;146.982938;Sodium lactate;[M+Cl];C3H5NaO3;-1.02197e-4;-0.695297;146.983040;1 out of 5
150.912413;150.912298;Iron(II) fumarate;[M-H2O-H];C4H2FeO4;-1.11898e-4;-0.741478;150.912410;2 out of 5
150.912413;150.912298;"1,2-Diacylglycerol-LD-SM-pool";[M-H];Sm;-1.53457e-4;-1.016863;150.912451;2 out of 5
150.912413;150.912298;"2,2-Dichloroethanol";[M+K-H2];C2H4Cl2O;-2.27313e-4;-1.506258;150.912525;1 out of 5
152.002301;152.002186;3-Sulfinoalanine;[M-H];C3H7NO4S;-1.15531e-4;-0.760059;152.002301;1 out of 5
152.002301;152.002186;Cysteine sulfinic acid;[M-H];C3H7NO4S;-1.16007e-4;-0.763191;152.002302;1 out of 5
152.883706;152.883592;Chloroform;[M+Cl];CHCl3;-1.92422e-4;-1.258619;152.883784;1 out of 5
152.909469;152.909355;"1,1-Dichloro-2,2-difluoroethylene";[M+Na-H2];C2Cl2F2;1.76019e-4;1.151135;152.909179;1 out of 5
152.995808;152.995694;"2,4,6-Octatriynoic acid";[M+Na-H2];C8H4O2;-1.02337e-4;-0.668885;152.995796;1 out of 5
152.995808;152.995694;2-Phosphonopropionic acid;[M-H];C3H7O5P;-1.39288e-4;-0.910401;152.995833;3 out of 5
152.995808;152.995694;Glycerol 3-phosphate;[M-H2O-H];C3H9O6P;-1.39497e-4;-0.911767;152.995834;3 out of 5
152.995808;152.995694;beta-Glycerophosphoric acid;[M-H2O-H];C3H9O6P;-1.39497e-4;-0.911767;152.995834;3 out of 5
152.995808;152.995694;Glycerophosphoric acid;[M-H2O-H];C3H9O6P;-1.39497e-4;-0.911767;152.995834;3 out of 5
152.995808;152.995694;2-Methylacetoacetic acid;[M+K-H2];C5H8O3;-2.55083e-4;-1.667250;152.995949;1 out of 5
152.995808;152.995694;3-Oxopentanoic acid;[M+K-H2];C5H8O3;-2.55083e-4;-1.667250;152.995949;1 out of 5
152.995808;152.995694;alpha-Ketoisovaleric acid;[M+K-H2];C5H8O3;-2.55087e-4;-1.667276;152.995949;1 out of 5
152.995808;152.995694;Methylacetoacetic acid;[M+K-H2];C5H8O3;-2.55087e-4;-1.667276;152.995949;1 out of 5
152.995808;152.995694;Levulinic acid;[M+K-H2];C5H8O3;-2.55087e-4;-1.667276;152.995949;1 out of 5
152.995808;152.995694;2-Oxovaleric acid;[M+K-H2];C5H8O3;-2.55087e-4;-1.667276;152.995949;1 out of 5
152.995808;152.995694;Glutarate semialdehyde;[M+K-H2];C5H8O3;-2.55087e-4;-1.667276;152.995949;1 out of 5
152.995808;152.995694;Ethyl pyruvate;[M+K-H2];C5H8O3;-2.55087e-4;-1.667276;152.995949;1 out of 5
152.995808;152.995694;Acetoxyacetone;[M+K-H2];C5H8O3;-2.55087e-4;-1.667276;152.995949;1 out of 5
152.995808;152.995694;Methylmalonic acid;[M+Cl];C4H6O4;-3.15645e-4;-2.063090;152.996010;1 out of 5
152.995808;152.995694;Succinic acid;[M+Cl];C4H6O4;-3.15645e-4;-2.063090;152.996010;1 out of 5
152.995808;152.995694;"Erythrono-1,4-lactone";[M+Cl];C4H6O4;-3.15645e-4;-2.063090;152.996010;1 out of 5
152.995808;152.995694;Threonolactone;[M+Cl];C4H6O4;-3.15645e-4;-2.063090;152.996010;1 out of 5
152.995808;152.995694;4-Hydroxy-2-oxobutanoic acid;[M+Cl];C4H6O4;-3.15645e-4;-2.063090;152.996010;1 out of 5
152.995808;152.995694;xi-3-Hydroxy-2-oxobutanoic acid;[M+Cl];C4H6O4;-3.15645e-4;-2.063090;152.996010;1 out of 5
153.019329;153.019214;Gentisic acid;[M-H];C7H6O4;-1.17271e-4;-0.766378;153.019332;2 out of 5
153.019329;153.019214;2-Pyrocatechuic acid;[M-H];C7H6O4;-1.17271e-4;-0.766378;153.019332;2 out of 5
153.019329;153.019214;Protocatechuic acid;[M-H];C7H6O4;-1.17271e-4;-0.766378;153.019332;2 out of 5
153.019329;153.019214;"2,6-Dihydroxybenzoic acid";[M-H];C7H6O4;-1.17271e-4;-0.766378;153.019332;2 out of 5
153.019329;153.019214;"3,5-Dihydroxybenzoic acid";[M-H];C7H6O4;-1.17271e-4;-0.766378;153.019332;2 out of 5
153.019329;153.019214;"2,4-Dihydroxybenzoic acid";[M-H];C7H6O4;-1.17271e-4;-0.766378;153.019332;2 out of 5
153.019329;153.019214;"2,4,6-trihydroxybenzaldehyde";[M-H];C7H6O4;-1.17271e-4;-0.766378;153.019332;2 out of 5
153.019329;153.019214;Terreic acid;[M-H];C7H6O4;-1.17271e-4;-0.766378;153.019332;2 out of 5
153.019329;153.019214;Patulin;[M-H];C7H6O4;-1.17278e-4;-0.766423;153.019332;2 out of 5
153.019329;153.019214;"3,4,5-Trihydroxybenzaldehyde";[M-H];C7H6O4;-1.17278e-4;-0.766423;153.019332;2 out of 5
154.918744;154.918630;Sodium hydrogen sulfate;[M+Cl];HNaO4S;-9.46106e-5;-0.610711;154.918725;1 out of 5
154.928248;154.928134;Sodium phosphate (Na(H2PO4));[M+Cl];H2NaO4P;-1.06709e-4;-0.688762;154.928241;1 out of 5
154.928248;154.928134;"2-Chloro-1,1,1-trifluoroethane";[M+K-H2];C2H2ClF3;-1.83270e-4;-1.182933;154.928317;1 out of 5
158.925372;158.925260;Pyrophosphate;[M-H2O-H];H4O7P2;-1.24439e-4;-0.783006;158.925385;2 out of 5
158.961922;158.961810;phosphonoacetaldehyde;[M+Cl];C2H5O4P;-1.36502e-4;-0.858710;158.961946;2 out of 5
158.961922;158.961810;Propyl chloroformate;[M+K-H2];C4H7ClO2;-2.52542e-4;-1.588695;158.962062;1 out of 5
158.961922;158.961810;3-Chloro-2-hydroxypropanoic acid;[M+Cl];C3H5ClO3;-3.13042e-4;-1.969288;158.962123;2 out of 5
159.984078;159.983966;Taurine;[M+Cl];C2H7NO3S;-9.86078e-5;-0.616360;159.984065;2 out of 5
159.984078;159.983966;3h-Taurine;[M+Cl];C2H7NO3S;-9.90858e-5;-0.619348;159.984065;2 out of 5
159.984078;159.983966;Sulfonamidoethanol;[M+Cl];C2H7NO3S;-9.90858e-5;-0.619348;159.984065;2 out of 5
160.843765;160.843654;tetraphosphorus;[M+K-H2];P4;3.26632e-6;0.020307;160.843651;2 out of 5
165.991075;165.990967;Diatretin 2;[M+Na-H2];C8H3NO2;-7.84202e-5;-0.472436;165.991045;1 out of 5
165.991075;165.990967;Phosphoserine;[M-H2O-H];C3H8NO6P;-1.15580e-4;-0.696304;165.991083;1 out of 5
165.991075;165.990967;DL-O-Phosphoserine;[M-H2O-H];C3H8NO6P;-1.15580e-4;-0.696304;165.991083;1 out of 5
165.991075;165.990967;3-phospho-L-serine;[M-H2O-H];C3H8NO6P;-1.15580e-4;-0.696304;165.991083;1 out of 5
165.991075;165.990967;"(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylic Acid";[M+K-H2];C5H7NO3;-2.31164e-4;-1.392629;165.991198;1 out of 5
165.991075;165.990967;"3-Hydroxy-1-methylpyrrolidine-2,5-dione";[M+K-H2];C5H7NO3;-2.31164e-4;-1.392629;165.991198;1 out of 5
165.991075;165.990967;4-Oxo-L-proline;[M+K-H2];C5H7NO3;-2.31164e-4;-1.392629;165.991198;1 out of 5
165.991075;165.990967;"1-Methylpyrrole-2,3,5-triol";[M+K-H2];C5H7NO3;-2.31164e-4;-1.392629;165.991198;1 out of 5
165.991075;165.990967;(2S)-6-Oxa-1-azabicyclo[3.1.0]hexane-2-carboxylic acid;[M+K-H2];C5H7NO3;-2.31164e-4;-1.392629;165.991198;1 out of 5
165.991075;165.990967;Pyroglutamic acid;[M+K-H2];C5H7NO3;-2.31170e-4;-1.392666;165.991198;1 out of 5
165.991075;165.990967;Pyrroline hydroxycarboxylic acid;[M+K-H2];C5H7NO3;-2.31170e-4;-1.392666;165.991198;1 out of 5
165.991075;165.990967;N-Acryloylglycine;[M+K-H2];C5H7NO3;-2.31170e-4;-1.392666;165.991198;1 out of 5
165.991075;165.990967;1-Pyrroline-4-hydroxy-2-carboxylate;[M+K-H2];C5H7NO3;-2.31170e-4;-1.392666;165.991198;1 out of 5
165.991075;165.990967;dimethadione;[M+K-H2];C5H7NO3;-2.31170e-4;-1.392666;165.991198;1 out of 5
165.991075;165.990967;pyrrolidone carboxylic acid;[M+K-H2];C5H7NO3;-2.31170e-4;-1.392666;165.991198;1 out of 5
165.991075;165.990967;Iminoaspartic acid;[M+Cl];C4H5NO4;-2.91728e-4;-1.757491;165.991259;1 out of 5
165.991075;165.990967;2-Oxosuccinamate;[M+Cl];C4H5NO4;-2.91728e-4;-1.757491;165.991259;1 out of 5
166.017949;166.017841;"1,2,3-Benzotriazine";[M+Cl];C7H5N3;9.24060e-5;0.556603;166.017748;1 out of 5
166.017949;166.017841;PYRIDOPYRIMIDINE;[M+Cl];C7H5N3;9.24060e-5;0.556603;166.017748;1 out of 5
166.017949;166.017841;pyrrolodiazepine;[M+Cl];C7H5N3;9.24060e-5;0.556603;166.017748;1 out of 5
166.017949;166.017841;Homocysteinesulfinic acid;[M-H];C4H9NO4S;-1.10892e-4;-0.667952;166.017951;1 out of 5
166.017949;166.017841;N-Acetyltaurine;[M-H];C4H9NO4S;-1.11369e-4;-0.670825;166.017952;1 out of 5
167.021073;167.020965;Uric acid;[M-H];C5H4N4O3;-9.78731e-5;-0.585992;167.021063;1 out of 5
168.006909;168.006801;Phthalimide;[M+Na-H2];C8H5NO2;1.06016e-4;0.631022;168.006695;1 out of 5
