"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
695.465533;695.467341;"DG(17:0/0:0/PGJ2)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
695.465533;695.467341;"DG(PGJ2/0:0/17:0)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
695.465533;695.467341;"DG(a-17:0/PGJ2/0:0)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
695.465533;695.467341;"DG(PGJ2/a-17:0/0:0)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
695.465533;695.467341;"DG(a-17:0/0:0/PGJ2)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
695.465533;695.467341;"DG(PGJ2/0:0/a-17:0)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
695.465533;695.467341;"DG(i-17:0/PGJ2/0:0)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
695.465533;695.467341;"DG(PGJ2/i-17:0/0:0)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
695.465533;695.467341;"DG(i-17:0/0:0/PGJ2)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
695.465533;695.467341;"DG(PGJ2/0:0/i-17:0)";[M+Cl];C40H68O7;1.43575e-3;2.064446;695.465906;1 out of 5
696.092846;696.094658;Cnp-maltotrioside;[M+K-H2];C24H34ClNO18;-3.87835e-4;-0.557157;696.095046;1 out of 5
696.092846;696.094658;2-Chloro-4-nitrophenyl a-D-maltotrioside;[M+K-H2];C24H34ClNO18;-3.87835e-4;-0.557157;696.095046;1 out of 5
697.421304;697.423124;"PA(18:1(11Z)/15:0)";[M+K-H2];C36H69O8P;1.51323e-3;2.169750;697.421611;1 out of 5
697.421304;697.423124;"PA(18:1(9Z)/15:0)";[M+K-H2];C36H69O8P;1.51323e-3;2.169750;697.421611;1 out of 5
697.421304;697.423124;"PA(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))";[M-H2O-H];C41H65O8P;-7.40640e-4;-1.061966;697.423865;1 out of 5
697.421304;697.423124;"PA(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))";[M-H2O-H];C41H65O8P;-7.40640e-4;-1.061966;697.423865;1 out of 5
697.421304;697.423124;"PA(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))";[M-H2O-H];C41H65O8P;-7.40640e-4;-1.061966;697.423865;1 out of 5
697.421304;697.423124;"PA(18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))";[M-H2O-H];C41H65O8P;-7.40640e-4;-1.061966;697.423865;1 out of 5
697.421304;697.423124;"PA(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))";[M-H2O-H];C41H65O8P;-7.40640e-4;-1.061966;697.423865;1 out of 5
697.421304;697.423124;"PA(20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))";[M-H2O-H];C41H65O8P;-7.40640e-4;-1.061966;697.423865;1 out of 5
697.421304;697.423124;"PA(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))";[M-H2O-H];C41H65O8P;-7.40640e-4;-1.061966;697.423865;1 out of 5
697.421304;697.423124;"PA(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))";[M-H2O-H];C41H65O8P;-7.40640e-4;-1.061966;697.423865;1 out of 5
697.421304;697.423124;"DG(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)";[M+K-H2];C43H64O5;-8.55747e-4;-1.227012;697.423980;1 out of 5
697.421304;697.423124;"DG(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)";[M+K-H2];C43H64O5;-8.55747e-4;-1.227012;697.423980;1 out of 5
697.421304;697.423124;"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z)/0:0)";[M+K-H2];C43H64O5;-8.55747e-4;-1.227012;697.423980;1 out of 5
697.421304;697.423124;"DG(20:5n3/0:0/20:5n3)";[M+K-H2];C43H64O5;-8.55747e-4;-1.227012;697.423980;1 out of 5
697.421304;697.423124;"DG(18:4n3/0:0/22:6n3)";[M+K-H2];C43H64O5;-8.55750e-4;-1.227016;697.423980;1 out of 5
698.525853;698.527680;"2-Aminoethyl (R)-2,3-bis(hexadecyloxy)propyl hydrogen phosphate";[M+Cl];C37H78NO6P;1.60305e-3;2.294910;698.526077;1 out of 5
699.436809;699.438642;"PA(15:0/18:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(18:0/15:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(20:0/13:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(21:0/12:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(20:0/a-13:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(20:0/i-13:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(21:0/i-12:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(8:0/a-25:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(a-13:0/i-20:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(a-21:0/12:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(a-21:0/i-12:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(a-25:0/8:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(i-12:0/a-21:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(i-12:0/i-21:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(i-13:0/i-20:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(i-20:0/13:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(i-20:0/a-13:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(i-20:0/i-13:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(i-21:0/12:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(i-21:0/i-12:0)";[M+K-H2];C36H71O8P;1.38073e-3;1.974060;699.437261;1 out of 5
699.436809;699.438642;"PA(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(18:4(6Z,9Z,12Z,15Z)/20:3(5Z,8Z,11Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(20:4(8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"PA(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))";[M-H2O-H];C41H67O8P;-8.73140e-4;-1.248342;699.439515;2 out of 5
699.436809;699.438642;"DG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z)/0:0)";[M+K-H2];C43H66O5;-9.88247e-4;-1.412912;699.439630;1 out of 5
699.436809;699.438642;"DG(18:3n6/0:0/22:6n3)";[M+K-H2];C43H66O5;-9.88250e-4;-1.412916;699.439630;1 out of 5
699.436809;699.438642;"DG(20:4n6/0:0/20:5n3)";[M+K-H2];C43H66O5;-9.88250e-4;-1.412916;699.439630;1 out of 5
699.436809;699.438642;"DG(22:5n6/0:0/18:4n3)";[M+K-H2];C43H66O5;-9.88250e-4;-1.412916;699.439630;1 out of 5
699.436809;699.438642;"DG(18:3n3/0:0/22:6n3)";[M+K-H2];C43H66O5;-9.88250e-4;-1.412916;699.439630;1 out of 5
699.436809;699.438642;"DG(18:4n3/0:0/22:5n3)";[M+K-H2];C43H66O5;-9.88250e-4;-1.412916;699.439630;1 out of 5
699.436809;699.438642;"DG(20:4n3/0:0/20:5n3)";[M+K-H2];C43H66O5;-9.88250e-4;-1.412916;699.439630;1 out of 5
701.452864;701.454710;"PA(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(P-16:0/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4)/P-16:0)";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(P-16:0/22:6(4Z,8Z,10Z,13Z,16Z,19Z)-OH(7))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(22:6(4Z,8Z,10Z,13Z,16Z,19Z)-OH(7)/P-16:0)";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(P-16:0/22:6(4Z,7Z,10Z,12E,16Z,19Z)-OH(14))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(22:6(4Z,7Z,10Z,12E,16Z,19Z)-OH(14)/P-16:0)";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(P-16:0/22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/P-16:0)";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(P-16:0/22:5(4Z,7Z,10Z,13Z,19Z)-O(16,17))";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"PA(22:5(4Z,7Z,10Z,13Z,19Z)-O(16,17)/P-16:0)";[M-H2O-H];C41H69O8P;-4.55570e-4;-0.649464;701.455165;1 out of 5
701.452864;701.454710;"DG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(18:3(9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:4(8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(22:5(4Z,7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(22:5(4Z,7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(22:5(7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(22:5(7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/0:0)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:4n6/0:0/20:4n6)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:4n3/0:0/20:4n3)";[M+K-H2];C43H68O5;-5.70676e-4;-0.813560;701.455280;1 out of 5
701.452864;701.454710;"DG(20:3n9/0:0/20:5n3)";[M+K-H2];C43H68O5;-5.70680e-4;-0.813566;701.455280;1 out of 5
701.452864;701.454710;"DG(18:3n6/0:0/22:5n6)";[M+K-H2];C43H68O5;-5.70680e-4;-0.813566;701.455280;1 out of 5
701.452864;701.454710;"DG(18:3n6/0:0/22:5n3)";[M+K-H2];C43H68O5;-5.70680e-4;-0.813566;701.455280;1 out of 5
701.452864;701.454710;"DG(20:3n6/0:0/20:5n3)";[M+K-H2];C43H68O5;-5.70680e-4;-0.813566;701.455280;1 out of 5
701.452864;701.454710;"DG(20:4n6/0:0/20:4n3)";[M+K-H2];C43H68O5;-5.70680e-4;-0.813566;701.455280;1 out of 5
701.452864;701.454710;"DG(22:4n6/0:0/18:4n3)";[M+K-H2];C43H68O5;-5.70680e-4;-0.813566;701.455280;1 out of 5
701.452864;701.454710;"DG(22:5n6/0:0/18:3n3)";[M+K-H2];C43H68O5;-5.70680e-4;-0.813566;701.455280;1 out of 5
701.452864;701.454710;"DG(18:3n3/0:0/22:5n3)";[M+K-H2];C43H68O5;-5.70680e-4;-0.813566;701.455280;1 out of 5
701.452864;701.454710;Diarachidonyl diglyceride;[M+K-H2];C43H68O5;-5.70680e-4;-0.813566;701.455280;1 out of 5
703.563450;703.565309;"CE(18:1(12Z)-2OH(9,10))";[M+Na-H2];C45H78O4;6.30917e-4;0.896743;703.564678;1 out of 5
703.563450;703.565309;"DG(15:0/24:0/0:0)";[M+K-H2];C42H82O5;4.78175e-4;0.679646;703.564831;1 out of 5
703.563450;703.565309;"DG(24:0/15:0/0:0)";[M+K-H2];C42H82O5;4.78175e-4;0.679646;703.564831;1 out of 5
703.563450;703.565309;"DG(15:0/0:0/24:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
703.563450;703.565309;"DG(i-14:0/a-25:0/0:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
703.563450;703.565309;"DG(i-14:0/0:0/a-25:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
703.563450;703.565309;"DG(14:0/a-25:0/0:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
703.563450;703.565309;"DG(14:0/0:0/a-25:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
703.563450;703.565309;"DG(a-15:0/i-24:0/0:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
703.563450;703.565309;"DG(a-15:0/0:0/i-24:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
703.563450;703.565309;"DG(i-15:0/i-24:0/0:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
703.563450;703.565309;"DG(i-15:0/0:0/i-24:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
703.563450;703.565309;"DG(15:0/i-24:0/0:0)";[M+K-H2];C42H82O5;4.78169e-4;0.679637;703.564831;1 out of 5
