"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
125.001099;125.001099;(R)-Acetoin;[M+K-H2];C4H8O2;6.41680e-5;0.513339;125.001035;1 out of 5
125.001099;125.001099;"1,2,4-Trioxane";[M+Cl];C3H6O3;3.61496e-6;0.028919;125.001095;1 out of 5
125.001099;125.001099;"1,3,5-Trioxane";[M+Cl];C3H6O3;3.61496e-6;0.028919;125.001095;1 out of 5
125.001099;125.001099;Methyl ethaneperoxoate;[M+Cl];C3H6O3;3.61496e-6;0.028919;125.001095;1 out of 5
125.001099;125.001099;L-Lactic acid;[M+Cl];C3H6O3;3.60996e-6;0.028879;125.001095;1 out of 5
125.001099;125.001099;Hydroxypropionic acid;[M+Cl];C3H6O3;3.60996e-6;0.028879;125.001095;1 out of 5
125.001099;125.001099;Glyceraldehyde;[M+Cl];C3H6O3;3.60996e-6;0.028879;125.001095;1 out of 5
125.001099;125.001099;D-Lactic acid;[M+Cl];C3H6O3;3.60996e-6;0.028879;125.001095;1 out of 5
125.001099;125.001099;Dihydroxyacetone;[M+Cl];C3H6O3;3.60996e-6;0.028879;125.001095;1 out of 5
125.001099;125.001099;Dimethyl carbonate;[M+Cl];C3H6O3;3.60996e-6;0.028879;125.001095;1 out of 5
125.001099;125.001099;Monoethyl carbonate;[M+Cl];C3H6O3;3.60996e-6;0.028879;125.001095;1 out of 5
125.001099;125.001099;Methoxyacetic acid;[M+Cl];C3H6O3;3.60996e-6;0.028879;125.001095;1 out of 5
126.905040;126.905040;I(-);[M-H];HI;2.34462e-5;0.184754;126.905016;1 out of 5
128.892164;128.892164;Magnesium dichloride;[M+Cl];Cl2Mg;1.54187e-5;0.119625;128.892148;1 out of 5
132.030235;132.030235;L-Aspartic acid;[M-H];C4H7NO4;3.91327e-6;0.029639;132.030231;2 out of 5
132.030235;132.030235;D-Aspartic acid;[M-H];C4H7NO4;3.91327e-6;0.029639;132.030231;2 out of 5
132.030235;132.030235;Iminodiacetic acid;[M-H];C4H7NO4;3.91327e-6;0.029639;132.030231;2 out of 5
132.946294;132.946294;Methylphosphonic acid;[M+K-H2];CH5O3P;5.80681e-5;0.436778;132.946236;1 out of 5
132.946294;132.946294;Phosphate;[M+Cl];H3O4P;-2.48994e-6;-0.018729;132.946296;1 out of 5
132.946294;132.946294;"2-Chloroethane-1,1-diol";[M+K-H2];C2H5ClO2;-1.18494e-4;-0.891291;132.946412;1 out of 5
132.946294;132.946294;Potassium acetate;[M+Cl];C2H3KO2;-1.18595e-4;-0.892051;132.946412;1 out of 5
133.014276;133.014276;2-Carboxyoxypropanoic acid;[M-H];C4H6O5;2.99166e-5;0.224913;133.014246;3 out of 5
133.014276;133.014276;Malic acid;[M-H];C4H6O5;2.99076e-5;0.224845;133.014246;3 out of 5
133.014276;133.014276;D-Malic acid;[M-H];C4H6O5;2.99076e-5;0.224845;133.014246;3 out of 5
133.014276;133.014276;Velcorin;[M-H];C4H6O5;2.99076e-5;0.224845;133.014246;3 out of 5
133.014276;133.014276;Diglycolic acid;[M-H];C4H6O5;2.99076e-5;0.224845;133.014246;3 out of 5
134.985269;134.985269;2-Phosphonopropionic acid;[M-H2O-H];C3H7O5P;-3.50812e-7;-0.002599;134.985269;3 out of 5
134.985269;134.985269;alpha-Methylene-gamma-butyrolactone;[M+K-H2];C5H6O2;-1.15461e-4;-0.855358;134.985384;1 out of 5
134.985269;134.985269;2-Pentenedial;[M+K-H2];C5H6O2;-1.15461e-4;-0.855358;134.985384;1 out of 5
