"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
823.539879;823.539879;"PA(P-16:0/18:3(6Z,9Z,12Z))";[M+NORHARMANE+H];C37H67O7P;5.13367e-4;0.623367;823.539366;1 out of 4
823.539879;823.539879;"PA(P-16:0/18:3(9Z,12Z,15Z))";[M+NORHARMANE+H];C37H67O7P;5.13367e-4;0.623367;823.539366;1 out of 4
824.540661;824.540661;"PS(15:0/22:2(13Z,16Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(15:1(9Z)/22:1(11Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(17:0/20:2(11Z,14Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(17:1(9Z)/20:1(11Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(17:2(9Z,12Z)/20:0)";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(18:1(9Z)/19:1(9Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(18:2(9Z,12Z)/19:0)";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(19:0/18:2(9Z,12Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(19:1(9Z)/18:1(9Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(20:0/17:2(9Z,12Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(20:1(11Z)/17:1(9Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(20:2(11Z,14Z)/17:0)";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(22:1(11Z)/15:1(9Z))";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
824.540661;824.540661;"PS(22:2(13Z,16Z)/15:0)";[M+Na];C43H80NO10P;-5.42896e-4;-0.658422;824.541204;1 out of 4
828.565125;828.565125;"PE(P-16:0/15:1(9Z))";[M+NORHARMANE+H];C36H70NO7P;-7.90326e-4;-0.953849;828.565915;1 out of 4
828.574446;828.574446;"GlcAbeta-Cer(d16:0/14:0)";[M+NORHARMANE+H];C36H69NO9;2.87808e-4;0.347353;828.574158;1 out of 4
828.574446;828.574446;"PS(17:1(9Z)/22:2(13Z,16Z))";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(17:2(9Z,12Z)/22:1(11Z))";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(18:3(6Z,9Z,12Z)/21:0)";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(18:3(9Z,12Z,15Z)/21:0)";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(19:0/20:3(8Z,11Z,14Z))";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(19:1(9Z)/20:2(11Z,14Z))";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(20:2(11Z,14Z)/19:1(9Z))";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(20:3(8Z,11Z,14Z)/19:0)";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
828.574446;828.574446;"PS(21:0/18:3(6Z,9Z,12Z))";[M+H];C45H82NO10P;-4.64858e-4;-0.561034;828.574910;1 out of 4
