"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
499.085773;499.085773;Ranupenin 3-rhamnoside;[M+Na-H2];C22H22O12;-2.01440e-5;-0.040362;499.085793;1 out of 5
523.064752;523.064752;"Epigallocatechin 3-O-(3,5-di-O-methylgallate)";[M+K-H2];C24H22O11;-6.45240e-5;-0.123358;523.064817;1 out of 5
539.080980;539.080980;Genistein 7-O-glucoside-6''-malonate;[M+Na-H2];C24H22O13;2.72236e-4;0.505000;539.080708;1 out of 5
539.080980;539.080980;Apigenin 5-(6''-malonylglucoside);[M+Na-H2];C24H22O13;2.72236e-4;0.505000;539.080708;1 out of 5
539.080980;539.080980;Apigenin 7-(6''-malonylglucoside);[M+Na-H2];C24H22O13;2.72236e-4;0.505000;539.080708;1 out of 5
539.080980;539.080980;Apigenin 7-(2''-glucuronosyllactate);[M+Na-H2];C24H22O13;2.72236e-4;0.505000;539.080708;1 out of 5
539.080980;539.080980;Unknown Name;[M+Na-H2];C24H22O13;2.72236e-4;0.505000;539.080708;24 out of 5
539.080980;539.080980;"Herbacetin 8-(2'',3''-diacetylxyloside)";[M+Na-H2];C24H22O13;2.72236e-4;0.505000;539.080708;1 out of 5
541.568872;541.568872;"13R,23S-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"11,15-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"11,21-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"13,17-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"13,19-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"13,23-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"15,19-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"15,21-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"3,15-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"3,7,11,15-Tetramethyltritriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"3,7-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"4,8,12-Trimethyltetratriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"4,8,16-Trimethyltetratriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"7,19-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"7,21-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
541.568872;541.568872;"7,23-Dimethylpentatriacontane";[M+Na-H2];C37H76;-4.97432e-4;-0.918501;541.569369;1 out of 5
543.075305;543.075305;Syringetin 3-glucuronide;[M+Na-H2];C23H22O14;-3.17384e-4;-0.584420;543.075622;1 out of 5
543.075305;543.075305;Spinatoside;[M+Na-H2];C23H22O14;-3.17384e-4;-0.584420;543.075622;1 out of 5
543.075305;543.075305;Quercetagetin 7-(6''-acetylglucoside);[M+Na-H2];C23H22O14;-3.17384e-4;-0.584420;543.075622;1 out of 5
553.278481;553.278481;Ganoweberianic acid C;[M+Na-H2];C30H44O8;1.95632e-4;0.353587;553.278285;1 out of 5
553.278481;553.278481;Cucurbitacin J;[M+Na-H2];C30H44O8;1.95632e-4;0.353587;553.278285;1 out of 5
553.278481;553.278481;"PI(16:0/0:0)";[M-H2O-H];C25H49O12P;1.58362e-4;0.286225;553.278323;1 out of 5
553.278481;553.278481;Unknown Name;[M+K-H2];C27H48O9;4.28840e-5;0.077509;553.278438;30 out of 5
553.278481;553.278481;"MGMG(18:2(9Z,12)/0:0)";[M+K-H2];C27H48O9;4.28840e-5;0.077509;553.278438;1 out of 5
557.091594;557.091594;Laricitrin 3-(6''-acetylglucoside);[M+Na-H2];C24H24O14;3.21552e-4;0.577198;557.091272;1 out of 5
557.091594;557.091594;Patuletin 3-(6''-acetylglucoside);[M+Na-H2];C24H24O14;3.21552e-4;0.577198;557.091272;1 out of 5
557.091594;557.091594;Jaceidin 4'-glucuronide;[M+Na-H2];C24H24O14;3.21552e-4;0.577198;557.091272;1 out of 5
557.091594;557.091594;Haploside A;[M+Na-H2];C24H24O14;3.21552e-4;0.577198;557.091272;1 out of 5
579.294259;579.294259;Cucurbitacin B;[M+Na-H2];C32H46O8;3.23568e-4;0.558556;579.293935;1 out of 5
579.294259;579.294259;PHODiA-PA;[M-H];C27H49O11P;2.86982e-4;0.495400;579.293972;1 out of 5
579.294259;579.294259;"PI(18:1(9Z)/0:0)";[M-H2O-H];C27H51O12P;2.86298e-4;0.494219;579.293973;1 out of 5
579.294259;579.294259;PG-PG;[M-H2O-H];C27H51O12P;2.86298e-4;0.494219;579.293973;1 out of 5
581.309494;581.309494;Cucurbitacin C;[M+Na-H2];C32H48O8;-9.14960e-5;-0.157396;581.309585;1 out of 5
581.309494;581.309494;Cucurbitacin Q;[M+Na-H2];C32H48O8;-9.14960e-5;-0.157396;581.309585;1 out of 5
581.309494;581.309494;POV-PG;[M-H];C27H51O11P;-1.28082e-4;-0.220334;581.309622;1 out of 5
581.309494;581.309494;"PI(18:0/0:0)";[M-H2O-H];C27H53O12P;-1.28766e-4;-0.221510;581.309623;2 out of 5
581.309494;581.309494;"Glc-GP(18:0/0:0)";[M-H2O-H];C27H53O12P;-1.28766e-4;-0.221510;581.309623;2 out of 5
599.319989;599.319989;"3beta,15alpha,16alpha,24alpha-tetrahydroxy25,26,27-trinor-16,24-cyclo-cycloartane-23-one-3-O-beta-D-xylopyranoside";[M+Na-H2];C32H50O9;-1.61180e-4;-0.268938;599.320150;1 out of 5
599.319989;599.319989;"PI(18:0/0:0)";[M-H];C27H53O12P;-1.97766e-4;-0.329984;599.320187;2 out of 5
599.319989;599.319989;"Glc-GP(18:0/0:0)";[M-H];C27H53O12P;-1.97766e-4;-0.329984;599.320187;2 out of 5
601.278404;601.278404;"PI(20:4(5Z,8Z,11Z,14Z)/0:0)";[M-H2O-H];C29H49O12P;8.13620e-5;0.135315;601.278323;1 out of 5
601.278404;601.278404;Colocynthenin E;[M+K-H2];C31H48O9;-3.41160e-5;-0.056739;601.278438;1 out of 5
601.278404;601.278404;Austrobuxusin L;[M+Cl];C30H46O10;-9.46720e-5;-0.157451;601.278499;1 out of 5
601.278404;601.278404;2-O-(6-O-isocaleryl-beta-D-glucopyranosyl) atractyligenin;[M+Cl];C30H46O10;-9.46720e-5;-0.157451;601.278499;1 out of 5
606.073876;606.073876;UDP-GlcNAc;[M-H];C17H27N3O17P2;-4.16664e-4;-0.687480;606.074293;1 out of 5
613.118015;613.118015;Luteolin 7-(3'''-acetylapiosyl-(1-&gt;2)-xyloside);[M+Na-H2];C27H28O15;5.27804e-4;0.860853;613.117487;1 out of 5
613.118015;613.118015;"3',5'-O-Dimethylmyricetin 3-O-beta-D-2'',3''-diacetylglucopyranoside";[M+Na-H2];C27H28O15;5.27804e-4;0.860853;613.117487;1 out of 5
613.118015;613.118015;Apigenin 7-rhamnosyl-(1-&gt;2)-galacturonide;[M+Na-H2];C27H28O15;5.27804e-4;0.860853;613.117487;1 out of 5
613.118015;613.118015;Apigenin 7-glucuronide-4'-rhamnoside;[M+Na-H2];C27H28O15;5.27804e-4;0.860853;613.117487;1 out of 5
613.118015;613.118015;Luteolin 7-[6''-(3-hydroxy-3-methylglutaryl)glucoside];[M+Na-H2];C27H28O15;5.27804e-4;0.860853;613.117487;1 out of 5
613.118015;613.118015;6-Hydroxyapigenin 7-[6''-(3-hydroxy-3-methylglutaryl)glucoside];[M+Na-H2];C27H28O15;5.27804e-4;0.860853;613.117487;1 out of 5
613.118015;613.118015;Kaempferol 3-[6''-(3-hydroxy-3-methylglutaryl)glucoside];[M+Na-H2];C27H28O15;5.27804e-4;0.860853;613.117487;1 out of 5
614.344502;614.344502;"PC(16:0/5:0(CHO))";[M+Na-H2];C29H56NO9P;5.65998e-4;0.921305;614.343936;1 out of 5
616.118782;616.118782;Unknown Name;[M+Na-H2];C30H27O13;-5.02344e-4;-0.815336;616.119284;24 out of 5
616.118782;616.118782;Hyacinthin;[M+Na-H2];C30H27O13;-5.02344e-4;-0.815336;616.119284;1 out of 5
621.109400;621.109400;Apigenin 7-glucuronosyl-(1-&gt;2)-glucuronide;[M-H];C27H26O17;-3.22372e-4;-0.519026;621.109722;2 out of 5
621.109400;621.109400;"Apigenin 7,4'-diglucuronide";[M-H];C27H26O17;-3.22372e-4;-0.519026;621.109722;2 out of 5
621.109400;621.109400;Quercetin 3-glucoside-7-glucuronide;[M-H2O-H];C27H28O18;-3.23056e-4;-0.520127;621.109723;1 out of 5
621.109400;621.109400;Quercetin 3-glucuronide-7-glucoside;[M-H2O-H];C27H28O18;-3.23056e-4;-0.520127;621.109723;1 out of 5
621.109400;621.109400;Quercetin 3-glucosyl-(1-&gt;2)-glucuronide;[M-H2O-H];C27H28O18;-3.23056e-4;-0.520127;621.109723;1 out of 5
621.109400;621.109400;Herbacetin 3-glucuronide-8-glucoside;[M-H2O-H];C27H28O18;-3.23056e-4;-0.520127;621.109723;1 out of 5
631.128343;631.128343;Isoorientin 2''-O-glucopyranoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isoorientin 6''-O-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Orientin 4'-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Orientin 7-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isoorientin 4'-O-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isoorientin 7-O-galactoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Orientin 3'-O-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Luteolin 7-gentiobioside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;6-Hydroxyluteolin 7-rutinoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Robinetin 3-rutinoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Kaempferol 3,5-digalactoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Kaempferol 3-gentiobioside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Rutin;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 7-rutinoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isorhamnetin 3-glucoside-7-xyloside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isorhamnetin 3-xylosyl-(1-&gt;2)-galactoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Annulatin 7-rhamnoside-3'-xyloside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;6-Hydroxykaempferol 7-rutinoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;6-Hydroxykaempferol 3-rutinoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Herbacetin 8-rutinoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Gossypetin 8-methyl ether 3-xylosyl-(1-&gt;2)-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Orobol 7-O-sophoroside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Flavocannabiside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isoorientin 2''-O-alpha-D-mannoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Lucenin 2;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Lutonarin;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isoorientin 3'-O-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isorhamnetin 3-sambubioside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isorhamnetin 3-glucoside-7-alpha-L-arabinopyranoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Luteolin 7-allosyl-(1-&gt;2)-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Luteolin 7,3'-diglucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Luteolin 7,4'-diglucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Luteolin 7-galactoside-4'-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Luteolin 3',4'-diglucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isoscutellarein 7-allosyl-(1-&gt;2)-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Fisetin 3,7-diglucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Panasenoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Kaempferol 3,7-digalactoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Kaempferol 3-galactoside-4'-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Camelliaside C;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Kaempferol 3-glucoside-7-galactoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Kaempferol 3,7-diglucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Kaempferol 3,4'-diglucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-rhamnosyl-(1-&gt;2)-galactoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-neohesperidoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-rhamnoside-7-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-methyl ether 7-alpha-L-arabinofuranosyl-(1-&gt;6)-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Aureusidin 4,6-diglucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Orobol 6,8-di-C-glucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;6-C-Glucosylkaempferol 3-O-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;2''-O-beta-L-galactopyranosylorientin;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;8-C-Glucosylquercetin 2''-O-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isorhamnetin 3-vicianoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isorhamnetin 3-xylosyl-(1-&gt;6)-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Luteolin 7-laminaribioside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Luteolin 7-galactosyl-(1-&gt;6)-galactoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;6-Hydroxyluteolin 6-glucoside-3'-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;8-Hydroxyapigenin 8-sophoroside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Unknown Name;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;24 out of 5
631.128343;631.128343;Kaempferol 3-glucosyl-(1-&gt;6)-galactoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Kaempferol 7-sophoroside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Kaempferol 3,5-diglucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Kaempferol 7,4'-diglucoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-robinobioside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-galactoside-7-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-glucoside-7-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-galactosyl-(1-&gt;4)-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-glucosyl-(1-&gt;2)-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-glucosyl-(1-&gt;4)-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-glucosyl-(1-&gt;2)-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-galactosyl-(1-&gt;2)-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 3-rhamnoside-3'-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isorhamnetin 3-L-arabinopyranosyl-(1-&gt;6)-galactoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isorhamnetin 3-apiosyl-(1-&gt;2)-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Isorhamnetin 3-apiosyl-(1-&gt;2)-galactoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;"Myricetin 3,4'-di-O-alpha-L-rhamnopyranoside";[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Myricetin 3-rhamnosyl-(1-&gt;2)-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Quercetin 7-methyl ether 3-alpha-L-arabinopyranosyl-(1-&gt;3)-galactoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Herbacetin 7-glucosyl-(1-&gt;3)-rhamnoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Herbacetin 7-rhamnoside-8-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
631.128343;631.128343;Herbacetin 3-rhamnoside-8-glucoside;[M+Na-H2];C27H30O16;2.91120e-4;0.461269;631.128052;1 out of 5
636.520796;636.520796;"DGTS(14:0/14:0)";[M-H2O-H];C38H73NO7;-6.66760e-5;-0.104751;636.520863;1 out of 5
636.520796;636.520796;"DGTA(14:0/14:0)";[M-H2O-H];C38H73NO7;-6.66760e-5;-0.104751;636.520863;1 out of 5
643.091315;643.091315;Apigenin 7-glucuronosyl-(1-&gt;2)-glucuronide;[M+Na-H2];C27H26O17;-3.51372e-4;-0.546379;643.091666;2 out of 5
643.091315;643.091315;"Apigenin 7,4'-diglucuronide";[M+Na-H2];C27H26O17;-3.51372e-4;-0.546379;643.091666;2 out of 5
651.315283;651.315283;PKODiA-PG;[M-H];C30H53O13P;1.81614e-4;0.278842;651.315101;1 out of 5
651.315283;651.315283;POV-PI;[M-H2O-H];C30H55O14P;1.80930e-4;0.277792;651.315102;1 out of 5
651.315283;651.315283;Kurilensoside H;[M+K-H2];C32H54O11;6.54520e-5;0.100492;651.315218;1 out of 5
687.544973;687.544973;"SM(d16:1/17:0)";[M-H];C38H77N2O6P;3.25186e-4;0.472967;687.544648;1 out of 5
687.544973;687.544973;"SM(d18:1/15:0)";[M-H];C38H77N2O6P;3.25186e-4;0.472967;687.544648;1 out of 5
687.544973;687.544973;"PE-Cer(d14:1(4E)/22:0)";[M-H];C38H77N2O6P;3.25186e-4;0.472967;687.544648;1 out of 5
687.544973;687.544973;"PE-Cer(d16:1(4E)/20:0)";[M-H];C38H77N2O6P;3.25186e-4;0.472967;687.544648;1 out of 5
687.544973;687.544973;"PE-Cer(d18:0(17Me)/16:0(3OH,15Me))";[M-H2O-H];C38H79N2O7P;3.24502e-4;0.471972;687.544648;1 out of 5
693.179563;693.179563;Triphyllin A;[M+K-H2];C30H40O16;-6.77200e-4;-0.976946;693.180240;1 out of 5
701.133968;701.133968;Luteolin 7-(6''-malonylneohesperidoside);[M+Na-H2];C30H32O18;4.36816e-4;0.623014;701.133531;1 out of 5
701.133968;701.133968;Kaempferol 3-(6G-malonylneohesperidoside);[M+Na-H2];C30H32O18;4.36816e-4;0.623014;701.133531;1 out of 5
701.512771;701.512771;"DG(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]";[M+Na-H2];C44H72O5;1.28596e-4;0.183312;701.512642;1 out of 5
701.512771;701.512771;"PA(18:0/18:1(9Z))";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(14:0/22:1(11Z))";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(14:1(9Z)/22:0)";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(15:1(9Z)/21:0)";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(16:1(9Z)/20:0)";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(17:0/19:1(9Z))";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(17:1(9Z)/19:0)";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(19:0/17:1(9Z))";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(19:1(9Z)/17:0)";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(20:0/16:1(9Z))";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(20:1(11Z)/16:0)";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(21:0/15:1(9Z))";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(22:0/14:1(9Z))";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(22:1(11Z)/14:0)";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(18:1(9Z)/18:0)";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PA(16:0/20:1(11Z))";[M-H];C39H75O8P;9.20100e-5;0.131159;701.512679;2 out of 5
701.512771;701.512771;"PG(O-16:0/17:1(9Z))";[M-H2O-H];C39H77O9P;9.13260e-5;0.130184;701.512680;1 out of 5
701.512771;701.512771;"PG(O-18:0/15:1(9Z))";[M-H2O-H];C39H77O9P;9.13260e-5;0.130184;701.512680;1 out of 5
701.512771;701.512771;"PG(P-16:0/17:0)";[M-H2O-H];C39H77O9P;9.13260e-5;0.130184;701.512680;1 out of 5
701.512771;701.512771;"PG(P-18:0/15:0)";[M-H2O-H];C39H77O9P;9.13260e-5;0.130184;701.512680;1 out of 5
701.512771;701.512771;"PG(P-20:0/13:0)";[M-H2O-H];C39H77O9P;9.13260e-5;0.130184;701.512680;1 out of 5
701.512771;701.512771;"TG(12:0/12:0/14:1(9Z))[iso3]";[M+K-H2];C41H76O6;-2.41520e-5;-0.034428;701.512795;1 out of 5
724.164652;724.164652;Unknown Name;[M-H2O-H];C35H35O18;7.02300e-4;0.969808;724.163950;35 out of 5
724.164652;724.164652;Unknown Name;[M-H2O-H];C35H35O18;7.02300e-4;0.969808;724.163950;35 out of 5
727.149887;727.149887;"Kaempferol 3-[2''',3''',5'''-triacetyl-alpha-L-arabinofuranosyl-(1-&gt;6)-glucoside";[M+Na-H2];C32H34O18;7.05752e-4;0.970574;727.149181;1 out of 5
727.149887;727.149887;"Kaempferol 3-[2''',3''',4'''-triacetyl-alpha-L-arabinopyranosyl-(1-&gt;6)-glucoside]";[M+Na-H2];C32H34O18;7.05752e-4;0.970574;727.149181;1 out of 5
731.144263;731.144263;Apigenin 6-C-glucosyl-7-O-(6-malyl-glucoside);[M+Na-H2];C31H34O19;1.67132e-4;0.228590;731.144096;1 out of 5
