"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
275.046052;275.046052;4'-Chloro-2-hydroxyaurone;[M+H];C15H11ClO3;-8.95892e-4;-3.257233;275.046948;1 out of 4
279.229461;279.229461;Palmitic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;Isopalmitic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"2,6-dimethyl-tetradecanoic acid";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"2,8-dimethyl-tetradecanoic acid";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;3-methyl-pentadecanoic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;2-propyl-tridecanoic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;2-hexyl-decanoic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;3-ethyl-3-methyl-tridecanoic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;2-heptyl-nonanoic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;6-ethyl-tetradecanoic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"2,4-dimethyl-tetradecanoic acid";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"3,5-dimethyl-tetradecanoic acid";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;4-hexyl-decanoic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;2-ethyl-2-butyl-decanoic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;Anteisohexa­decanoic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"4,8,12-trimethyl-tridecanoic acid";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;Neopalmitic acid;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"14:0(10Me,13Me)";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"2,13-dimethyltetradecanoic acid";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"4,13-dimethyltetradecanoic acid";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"4,12-dimethyltetradecanoic acid";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"2,12-dimethyltetradecanoic acid";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;2-hydroxyhexadecanal;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;Tetradecyl acetate;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;dodecyl butyrate;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;decyl hexanoate;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;octyl octanoate;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;hexyl decanoate;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;ethyl tetradecanoate;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;"Methyl 2,6,10-trimethyl-dodecanoate";[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;7-Methyloctyl 5-methylhexanoate;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;Butyl dodecanoate;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
279.229461;279.229461;Dodecyl 2-methylpropanoate;[M+Na];C16H32O2;1.07360e-5;0.038449;279.229450;2 out of 4
287.054978;287.054978;Baptigenin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Unknown Name;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;206 out of 4
287.054978;287.054978;Orobol;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;2'-Hydroxygenistein;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;6-Hydroxygenistein;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Kaempferol;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Luteolin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Unknown Name;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;206 out of 4
287.054978;287.054978;Unknown Name;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;206 out of 4
287.054978;287.054978;Unknown Name;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;206 out of 4
287.054978;287.054978;Unknown Name;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;206 out of 4
287.054978;287.054978;Norartocarpetin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Scutellarein;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Isoscutellarein;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Fisetin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Unknown Name;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;206 out of 4
287.054978;287.054978;Datiscetin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;6-Hydroxygalangin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;8-Hydroxygalangin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Maritimetin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Aureusidin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;Helmon;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
287.054978;287.054978;omega-Hydroxyemodin;[M+H];C15H10O6;-3.60400e-5;-0.125551;287.055014;3 out of 4
288.216789;288.216789;O-octanoyl-R-carnitine;[M+H];C15H29NO4;-1.45408e-4;-0.504509;288.216934;1 out of 4
288.216789;288.216789;O-octanoylcarnitine;[M+H];C15H29NO4;-1.45408e-4;-0.504509;288.216934;1 out of 4
289.034244;289.034244;"(5'-(but-3-en-1-yn-1-yl)-[2,2'-bithiophen]-5-yl)methyl acetate";[M+H];C15H12O2S2;-9.03624e-4;-3.126346;289.035148;3 out of 4
293.054169;293.054169;"4,4'-dinitrostilbene";[M+Na];C14H10N2O4;8.92200e-4;3.044498;293.053277;1 out of 4
293.056501;293.056501;(R)-4-Methoxydalbergione;[M+K];C16H14O3;-9.50308e-4;-3.242736;293.057451;1 out of 4
293.056501;293.056501;Dalbergichromene;[M+K];C16H14O3;-9.50308e-4;-3.242736;293.057451;1 out of 4
293.056501;293.056501;Unknown Name;[M+K];C16H14O3;-9.50308e-4;-3.242736;293.057451;292 out of 4
293.056501;293.056501;Unknown Name;[M+K];C16H14O3;-9.50308e-4;-3.242736;293.057451;292 out of 4
293.056501;293.056501;Parvifuran;[M+K];C16H14O3;-9.50308e-4;-3.242736;293.057451;1 out of 4
301.010788;301.010788;"5-(hexa-5-en-1,3-diyn-1-yl)-5'-(prop-1-yn-1-yl)-2,2'-bithiophene";[M+Na];C17H10S2;-8.24320e-4;-2.738499;301.011612;1 out of 4
303.049866;303.049866;Unknown Name;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;206 out of 4
303.049866;303.049866;Quercetin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Tricetin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Isoetin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;6-Hydroxyluteolin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Hypolaetin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Robinetin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Rhynchosin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Melanoxetin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Unknown Name;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;206 out of 4
303.049866;303.049866;Viscidulin I;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Morin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;6-Hydroxykaempferol;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Herbacetin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
303.049866;303.049866;Bracteatin;[M+H];C15H10O7;-6.26600e-5;-0.206765;303.049929;1 out of 4
305.245032;305.245032;2-methyl-16-heptadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;17:1(4)(16Me);[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;17:1(6)(9Me);[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;17:1(12)(7Me);[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;Isooctadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;Isooctadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;Oleic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;2Z-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;trans-2-oleic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;3-octadecylenic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;4-octadecylenic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;Thalictric acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;Petroselinic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;Petroselaidic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;7Z-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;7E-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;cis-8-oleic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;trans-8-elaidic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;9-elaidic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;cis-10-oleic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;10E-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;cis-vaccenic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;trans-vaccenic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;cis-12-oleic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;trans-12-elaidic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;15E-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;16E-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;13Z-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;15Z-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;16Z-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;17-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;3Z-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;4Z-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;5Z-octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;18:1(13E);[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;18:1(14E);[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;18:1(14Z);[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;17:1(4)(15Me);[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;10-Octadecenoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;11-Cycloheptylundecanoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;Dihydromalvalic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;Cyclopentanetridecanoic acid;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;11E-Hexadecenyl acetate;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;5E-Hexadecenyl acetate;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;6E-Hexadecenyl acetate;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;8E-Hexadecenyl acetate;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;9E-Hexadecenyl acetate;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;10Z-Hexadecenyl acetate;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;11Z-Hexadecenyl acetate;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
305.245032;305.245032;12Z-Hexadecenyl acetate;[M+Na];C18H34O2;-6.83280e-5;-0.223846;305.245100;1 out of 4
