"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
122.985264;122.985264;Methyl acrylate;[M+K-H2];C4H6O2;-1.20436e-4;-0.979271;122.985384;1 out of 5
122.985264;122.985264;Isocrotonic acid;[M+K-H2];C4H6O2;-1.20436e-4;-0.979271;122.985384;1 out of 5
122.985264;122.985264;METHACRYLIC ACID;[M+K-H2];C4H6O2;-1.20436e-4;-0.979271;122.985384;1 out of 5
122.985264;122.985264;3-Chloro-2-hydroxypropanoic acid;[M-H];C3H5ClO3;-1.80700e-4;-1.469280;122.985445;2 out of 5
122.985264;122.985264;2-hydroxyacrylic Acid;[M+Cl];C3H4O3;-1.80989e-4;-1.471629;122.985445;1 out of 5
122.985264;122.985264;Ethylene carbonate;[M+Cl];C3H4O3;-1.80989e-4;-1.471629;122.985445;1 out of 5
122.985264;122.985264;Pyruvic acid;[M+Cl];C3H4O3;-1.80994e-4;-1.471670;122.985445;1 out of 5
122.985264;122.985264;Malonic semialdehyde;[M+Cl];C3H4O3;-1.80994e-4;-1.471670;122.985445;1 out of 5
122.985264;122.985264;Glucosereductone;[M+Cl];C3H4O3;-1.80994e-4;-1.471670;122.985445;1 out of 5
124.007409;124.007409;Taurine;[M-H];C2H7NO3S;2.22150e-5;0.179143;124.007387;2 out of 5
124.007409;124.007409;3h-Taurine;[M-H];C2H7NO3S;2.17370e-5;0.175288;124.007387;2 out of 5
124.007409;124.007409;Sulfonamidoethanol;[M-H];C2H7NO3S;2.17370e-5;0.175288;124.007387;2 out of 5
125.001099;125.001099;Sodium benzoate;[M-H2O-H];C7H5NaO2;2.15921e-4;1.727356;125.000883;1 out of 5
125.001099;125.001099;Ethylphosphate;[M-H];C2H7O4P;1.80776e-4;1.446197;125.000918;2 out of 5
125.001099;125.001099;Dimethylphosphate;[M-H];C2H7O4P;1.80297e-4;1.442365;125.000919;2 out of 5
125.001099;125.001099;"1,3-Dioxane";[M+K-H2];C4H8O2;6.45020e-5;0.516012;125.001034;1 out of 5
125.001099;125.001099;"3-Butene-1,2-diol";[M+K-H2];C4H8O2;6.45020e-5;0.516012;125.001034;1 out of 5
125.001099;125.001099;Butyric acid;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;Isobutyric acid;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;Acetoin;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;Methyl propionate;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;Ethyl acetate;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;1-Hydroxy-2-butanone;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;Propyl formate;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;Isopropyl formate;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;Dioxane;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;(R)-Acetoin;[M+K-H2];C4H8O2;6.45000e-5;0.515996;125.001035;1 out of 5
125.001099;125.001099;"1,2,4-Trioxane";[M+Cl];C3H6O3;3.94700e-6;0.031576;125.001095;1 out of 5
125.001099;125.001099;"1,3,5-Trioxane";[M+Cl];C3H6O3;3.94700e-6;0.031576;125.001095;1 out of 5
125.001099;125.001099;Methyl ethaneperoxoate;[M+Cl];C3H6O3;3.94700e-6;0.031576;125.001095;1 out of 5
125.001099;125.001099;L-Lactic acid;[M+Cl];C3H6O3;3.94200e-6;0.031536;125.001095;1 out of 5
125.001099;125.001099;Hydroxypropionic acid;[M+Cl];C3H6O3;3.94200e-6;0.031536;125.001095;1 out of 5
125.001099;125.001099;Glyceraldehyde;[M+Cl];C3H6O3;3.94200e-6;0.031536;125.001095;1 out of 5
125.001099;125.001099;D-Lactic acid;[M+Cl];C3H6O3;3.94200e-6;0.031536;125.001095;1 out of 5
125.001099;125.001099;Dihydroxyacetone;[M+Cl];C3H6O3;3.94200e-6;0.031536;125.001095;1 out of 5
125.001099;125.001099;Dimethyl carbonate;[M+Cl];C3H6O3;3.94200e-6;0.031536;125.001095;1 out of 5
125.001099;125.001099;Monoethyl carbonate;[M+Cl];C3H6O3;3.94200e-6;0.031536;125.001095;1 out of 5
125.001099;125.001099;Methoxyacetic acid;[M+Cl];C3H6O3;3.94200e-6;0.031536;125.001095;1 out of 5
126.905040;126.905040;I(-);[M-H];HI;2.35480e-5;0.185556;126.905016;1 out of 5
128.892164;128.892164;Magnesium dichloride;[M+Cl];Cl2Mg;1.56880e-5;0.121714;128.892148;1 out of 5
132.030235;132.030235;L-Aspartic acid;[M-H];C4H7NO4;4.28300e-6;0.032440;132.030231;2 out of 5
132.030235;132.030235;D-Aspartic acid;[M-H];C4H7NO4;4.28300e-6;0.032440;132.030231;2 out of 5
132.030235;132.030235;Iminodiacetic acid;[M-H];C4H7NO4;4.28300e-6;0.032440;132.030231;2 out of 5
132.946294;132.946294;Methylphosphonic acid;[M+K-H2];CH5O3P;5.84620e-5;0.439742;132.946236;1 out of 5
132.946294;132.946294;Phosphate;[M+Cl];H3O4P;-2.09600e-6;-0.015766;132.946296;1 out of 5
132.946294;132.946294;"2-Chloroethane-1,1-diol";[M+K-H2];C2H5ClO2;-1.18100e-4;-0.888328;132.946412;1 out of 5
132.946294;132.946294;Potassium acetate;[M+Cl];C2H3KO2;-1.18201e-4;-0.889088;132.946412;1 out of 5
133.014276;133.014276;2-Carboxyoxypropanoic acid;[M-H];C4H6O5;2.97070e-5;0.223337;133.014246;3 out of 5
133.014276;133.014276;Malic acid;[M-H];C4H6O5;2.96980e-5;0.223269;133.014246;3 out of 5
133.014276;133.014276;D-Malic acid;[M-H];C4H6O5;2.96980e-5;0.223269;133.014246;3 out of 5
133.014276;133.014276;Velcorin;[M-H];C4H6O5;2.96980e-5;0.223269;133.014246;3 out of 5
133.014276;133.014276;Diglycolic acid;[M-H];C4H6O5;2.96980e-5;0.223269;133.014246;3 out of 5
134.943347;134.943347;Chloropentafluoroethane;[M-H2O-H];C2ClF5;3.19268e-4;2.365947;134.943028;1 out of 5
134.985269;134.985269;2-Phosphonopropionic acid;[M-H2O-H];C3H7O5P;-3.23000e-7;-0.002393;134.985269;3 out of 5
134.985269;134.985269;alpha-Methylene-gamma-butyrolactone;[M+K-H2];C5H6O2;-1.15433e-4;-0.855152;134.985384;1 out of 5
134.985269;134.985269;2-Pentenedial;[M+K-H2];C5H6O2;-1.15433e-4;-0.855152;134.985384;1 out of 5
134.985269;134.985269;5-Methyl-3(2H)-furanone;[M+K-H2];C5H6O2;-1.15433e-4;-0.855152;134.985384;1 out of 5
134.985269;134.985269;2-Furanmethanol;[M+K-H2];C5H6O2;-1.15436e-4;-0.855174;134.985384;1 out of 5
134.985269;134.985269;5-Methyl-2(3H)-furanone;[M+K-H2];C5H6O2;-1.15436e-4;-0.855174;134.985384;1 out of 5
134.985269;134.985269;5-Hydroxy-4-pentenoic acid d-lactone;[M+K-H2];C5H6O2;-1.15436e-4;-0.855174;134.985384;1 out of 5
134.985269;134.985269;Succinic anhydride;[M+Cl];C4H4O3;-1.75994e-4;-1.303800;134.985445;1 out of 5
136.917686;136.917686;Sodium metaphosphate;[M+Cl];NaO3P;9.94700e-6;0.072649;136.917676;1 out of 5
138.875483;138.875483;Potassium phosphinate;[M+K-H2];KO2P;-4.19617e-4;-3.021525;138.875903;1 out of 5
140.011839;140.011839;"Furo[3,2-b]pyridine";[M+Na-H2];C7H5NO;5.82150e-5;0.415786;140.011781;1 out of 5
140.011839;140.011839;"1,2-Diacylglycerol-LD-PI-pool";[M+Na-H2];C7H5NO;5.82130e-5;0.415772;140.011781;1 out of 5
140.011839;140.011839;"1,2-Benzisoxazole";[M+Na-H2];C7H5NO;5.82130e-5;0.415772;140.011781;1 out of 5
140.011839;140.011839;Benzoxazole;[M+Na-H2];C7H5NO;5.82130e-5;0.415772;140.011781;1 out of 5
140.011839;140.011839;O-Phosphoethanolamine;[M-H];C2H8NO4P;2.17390e-5;0.155265;140.011817;2 out of 5
140.011839;140.011839;Aminoethanol phosphate;[M-H];C2H8NO4P;2.12600e-5;0.151844;140.011818;2 out of 5
140.011839;140.011839;"Propanamide, 2-hydroxy-2-methyl-";[M+K-H2];C4H9NO2;-9.45340e-5;-0.675185;140.011934;1 out of 5
140.011839;140.011839;1-Amino-4-hydroxybutan-2-one;[M+K-H2];C4H9NO2;-9.45340e-5;-0.675185;140.011934;1 out of 5
140.011839;140.011839;Isobutyl nitrite;[M+K-H2];C4H9NO2;-9.45340e-5;-0.675185;140.011934;1 out of 5
140.011839;140.011839;N-Methyl-DL-alanine;[M+K-H2];C4H9NO2;-9.45340e-5;-0.675185;140.011934;1 out of 5
140.011839;140.011839;Dimethylglycine;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;gamma-Aminobutyric acid;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;L-alpha-Aminobutyric acid;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;D-alpha-Aminobutyric acid;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;2-Aminoisobutyric acid;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;(S)-beta-Aminoisobutyric acid;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;(R)-beta-Aminoisobutyric acid;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;3-Aminoisobutanoic acid;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;Butyl nitrite;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;3-Aminobutanoic acid;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;O-Acetylethanolamine;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;N-Ethylglycine;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;N-Methylalanine;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;alpha-Aminobutyric acid;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;Ethyl glycinate;[M+K-H2];C4H9NO2;-9.45370e-5;-0.675207;140.011934;1 out of 5
140.011839;140.011839;"2,3-Dihydroxypropanamide";[M+Cl];C3H7NO3;-1.55089e-4;-1.107684;140.011994;1 out of 5
140.011839;140.011839;3-Nitropropanol;[M+Cl];C3H7NO3;-1.55089e-4;-1.107684;140.011994;1 out of 5
140.011839;140.011839;L-Serine;[M+Cl];C3H7NO3;-1.55095e-4;-1.107727;140.011994;1 out of 5
140.011839;140.011839;D-Serine;[M+Cl];C3H7NO3;-1.55095e-4;-1.107727;140.011994;1 out of 5
140.872532;140.872532;Palladium;[M+Cl];Pd;-3.52087e-4;-2.499324;140.872884;1 out of 5
144.869692;144.869692;Calcium chloride (CaCl2);[M+Cl];CaCl2;-5.56900e-6;-0.038441;144.869698;1 out of 5
144.869692;144.869692;tetraphosphorus;[M+Na-H2];P4;-2.10480e-5;-0.145289;144.869713;2 out of 5
145.061863;145.061863;Alanylglycine;[M-H];C5H10N2O3;-2.19000e-6;-0.015097;145.061865;2 out of 5
145.061863;145.061863;Cyclic Urea;[M-H];C5H10N2O3;-2.19000e-6;-0.015097;145.061865;2 out of 5
145.061863;145.061863;Glycyl-D-Alanine;[M-H];C5H10N2O3;-2.19000e-6;-0.015097;145.061865;2 out of 5
145.061863;145.061863;Glycylsarcosine;[M-H];C5H10N2O3;-2.19000e-6;-0.015097;145.061865;2 out of 5
145.061863;145.061863;D-Alanyl glycine;[M-H];C5H10N2O3;-2.19000e-6;-0.015097;145.061865;2 out of 5
145.061863;145.061863;L-Glutamine;[M-H];C5H10N2O3;-2.19600e-6;-0.015138;145.061865;2 out of 5
145.061863;145.061863;Ureidoisobutyric acid;[M-H];C5H10N2O3;-2.19600e-6;-0.015138;145.061865;2 out of 5
145.061863;145.061863;D-Glutamine;[M-H];C5H10N2O3;-2.19600e-6;-0.015138;145.061865;2 out of 5
145.061863;145.061863;3-ureido-isobutyrate;[M-H];C5H10N2O3;-2.19600e-6;-0.015138;145.061865;2 out of 5
146.045884;146.045884;N-lactoyl-Glycine;[M-H];C5H9NO4;3.22600e-6;0.022089;146.045881;2 out of 5
146.045884;146.045884;5-Hydroxy-4-oxo-L-norvaline;[M-H];C5H9NO4;3.22600e-6;0.022089;146.045881;2 out of 5
146.045884;146.045884;Alanine acetate;[M-H];C5H9NO4;3.22600e-6;0.022089;146.045881;2 out of 5
146.045884;146.045884;N-Methyl-DL-aspartic acid;[M-H];C5H9NO4;3.22600e-6;0.022089;146.045881;2 out of 5
146.045884;146.045884;L-Glutamic acid;[M-H];C5H9NO4;3.21900e-6;0.022041;146.045881;2 out of 5
146.045884;146.045884;N-Methyl-D-aspartic acid;[M-H];C5H9NO4;3.21900e-6;0.022041;146.045881;2 out of 5
146.045884;146.045884;N-Acetylserine;[M-H];C5H9NO4;3.21900e-6;0.022041;146.045881;2 out of 5
146.045884;146.045884;O-Acetylserine;[M-H];C5H9NO4;3.21900e-6;0.022041;146.045881;2 out of 5
146.045884;146.045884;D-Glutamic acid;[M-H];C5H9NO4;3.21900e-6;0.022041;146.045881;2 out of 5
146.045884;146.045884;L-4-Hydroxyglutamate semialdehyde;[M-H];C5H9NO4;3.21900e-6;0.022041;146.045881;2 out of 5
146.045884;146.045884;3-(Carboxymethylamino)propanoic acid;[M-H];C5H9NO4;3.21900e-6;0.022041;146.045881;2 out of 5
146.045884;146.045884;DL-Glutamate;[M-H];C5H9NO4;3.21900e-6;0.022041;146.045881;2 out of 5
146.983054;146.983054;Ethylphosphate;[M+Na-H2];C2H7O4P;1.91776e-4;1.304751;146.982862;2 out of 5
146.983054;146.983054;Dimethylphosphate;[M+Na-H2];C2H7O4P;1.91297e-4;1.301492;146.982863;2 out of 5
146.983054;146.983054;Sodium lactate;[M+Cl];C3H5NaO3;1.42990e-5;0.097283;146.983040;1 out of 5
150.912413;150.912413;Iron(II) fumarate;[M-H2O-H];C4H2FeO4;3.31500e-6;0.021966;150.912410;2 out of 5
150.912413;150.912413;"1,2-Diacylglycerol-LD-SM-pool";[M-H];Sm;-3.82440e-5;-0.253418;150.912451;2 out of 5
150.912413;150.912413;"2,2-Dichloroethanol";[M+K-H2];C2H4Cl2O;-1.12100e-4;-0.742814;150.912525;1 out of 5
152.002301;152.002301;3-Sulfinoalanine;[M-H];C3H7NO4S;-4.07000e-7;-0.002678;152.002301;1 out of 5
152.002301;152.002301;Cysteine sulfinic acid;[M-H];C3H7NO4S;-8.83000e-7;-0.005809;152.002302;1 out of 5
152.011509;152.011509;indol-2-one;[M+Na-H2];C8H5NO;-2.71785e-4;-1.787921;152.011781;1 out of 5
152.011509;152.011509;5-(Hydroxymethyl)pyrrolidin-2-one;[M+K-H2];C5H9NO2;-4.24534e-4;-2.792768;152.011934;1 out of 5
152.011509;152.011509;5-Hydroxy-1-methylpyrrolidin-2-one;[M+K-H2];C5H9NO2;-4.24534e-4;-2.792768;152.011934;1 out of 5
152.011509;152.011509;DL-Allylglycine;[M+K-H2];C5H9NO2;-4.24534e-4;-2.792768;152.011934;1 out of 5
152.011509;152.011509;N-(2-Hydroxyethyl)acrylamide;[M+K-H2];C5H9NO2;-4.24534e-4;-2.792768;152.011934;1 out of 5
152.011509;152.011509;N-Allylglycine;[M+K-H2];C5H9NO2;-4.24534e-4;-2.792768;152.011934;1 out of 5
152.011509;152.011509;L-Proline;[M+K-H2];C5H9NO2;-4.24537e-4;-2.792787;152.011934;1 out of 5
152.011509;152.011509;D-Proline;[M+K-H2];C5H9NO2;-4.24537e-4;-2.792787;152.011934;1 out of 5
152.011509;152.011509;Acetamidopropanal;[M+K-H2];C5H9NO2;-4.24537e-4;-2.792787;152.011934;1 out of 5
152.011509;152.011509;4-Amino-2-methylenebutanoic acid;[M+K-H2];C5H9NO2;-4.24537e-4;-2.792787;152.011934;1 out of 5
152.011509;152.011509;Pterolactam;[M+K-H2];C5H9NO2;-4.24537e-4;-2.792787;152.011934;1 out of 5
152.011509;152.011509;DL-Proline;[M+K-H2];C5H9NO2;-4.24537e-4;-2.792787;152.011934;1 out of 5
152.011509;152.011509;(3S)-3-Amino-4-oxobutanoic acid;[M+Cl];C4H7NO3;-4.85089e-4;-3.191123;152.011994;1 out of 5
152.011509;152.011509;Succinamic acid;[M+Cl];C4H7NO3;-4.85089e-4;-3.191123;152.011994;1 out of 5
152.011509;152.011509;Acetylglycine;[M+Cl];C4H7NO3;-4.85095e-4;-3.191163;152.011994;1 out of 5
152.011509;152.011509;L-2-Amino-3-oxobutanoic acid;[M+Cl];C4H7NO3;-4.85095e-4;-3.191163;152.011994;1 out of 5
152.011509;152.011509;L-Aspartate-semialdehyde;[M+Cl];C4H7NO3;-4.85095e-4;-3.191163;152.011994;1 out of 5
152.011509;152.011509;(Z)-2-methyl-peroxyaminoacrylate;[M+Cl];C4H7NO3;-4.85095e-4;-3.191163;152.011994;1 out of 5
152.011509;152.011509;3-dehydroshikimate;[M-H2O-H];C7H7O5;-5.46905e-4;-3.597774;152.012056;1 out of 5
152.883706;152.883706;Chloroform;[M+Cl];CHCl3;-7.81530e-5;-0.511192;152.883784;1 out of 5
152.909469;152.909469;"1,1-Dichloro-2,2-difluoroethylene";[M+Na-H2];C2Cl2F2;2.90300e-4;1.898513;152.909179;1 out of 5
152.995808;152.995808;"2,4,6-Octatriynoic acid";[M+Na-H2];C8H4O2;1.16280e-5;0.076002;152.995796;1 out of 5
152.995808;152.995808;2-Phosphonopropionic acid;[M-H];C3H7O5P;-2.53230e-5;-0.165514;152.995833;3 out of 5
152.995808;152.995808;Glycerol 3-phosphate;[M-H2O-H];C3H9O6P;-2.55320e-5;-0.166880;152.995834;3 out of 5
152.995808;152.995808;beta-Glycerophosphoric acid;[M-H2O-H];C3H9O6P;-2.55320e-5;-0.166880;152.995834;3 out of 5
152.995808;152.995808;Glycerophosphoric acid;[M-H2O-H];C3H9O6P;-2.55320e-5;-0.166880;152.995834;3 out of 5
152.995808;152.995808;2-Methylacetoacetic acid;[M+K-H2];C5H8O3;-1.41118e-4;-0.922364;152.995949;1 out of 5
152.995808;152.995808;3-Oxopentanoic acid;[M+K-H2];C5H8O3;-1.41118e-4;-0.922364;152.995949;1 out of 5
152.995808;152.995808;alpha-Ketoisovaleric acid;[M+K-H2];C5H8O3;-1.41122e-4;-0.922390;152.995949;1 out of 5
152.995808;152.995808;Methylacetoacetic acid;[M+K-H2];C5H8O3;-1.41122e-4;-0.922390;152.995949;1 out of 5
152.995808;152.995808;Levulinic acid;[M+K-H2];C5H8O3;-1.41122e-4;-0.922390;152.995949;1 out of 5
152.995808;152.995808;2-Oxovaleric acid;[M+K-H2];C5H8O3;-1.41122e-4;-0.922390;152.995949;1 out of 5
152.995808;152.995808;Glutarate semialdehyde;[M+K-H2];C5H8O3;-1.41122e-4;-0.922390;152.995949;1 out of 5
152.995808;152.995808;Ethyl pyruvate;[M+K-H2];C5H8O3;-1.41122e-4;-0.922390;152.995949;1 out of 5
152.995808;152.995808;Acetoxyacetone;[M+K-H2];C5H8O3;-1.41122e-4;-0.922390;152.995949;1 out of 5
152.995808;152.995808;Methylmalonic acid;[M+Cl];C4H6O4;-2.01680e-4;-1.318204;152.996010;1 out of 5
152.995808;152.995808;Succinic acid;[M+Cl];C4H6O4;-2.01680e-4;-1.318204;152.996010;1 out of 5
152.995808;152.995808;"Erythrono-1,4-lactone";[M+Cl];C4H6O4;-2.01680e-4;-1.318204;152.996010;1 out of 5
152.995808;152.995808;Threonolactone;[M+Cl];C4H6O4;-2.01680e-4;-1.318204;152.996010;1 out of 5
152.995808;152.995808;4-Hydroxy-2-oxobutanoic acid;[M+Cl];C4H6O4;-2.01680e-4;-1.318204;152.996010;1 out of 5
152.995808;152.995808;xi-3-Hydroxy-2-oxobutanoic acid;[M+Cl];C4H6O4;-2.01680e-4;-1.318204;152.996010;1 out of 5
153.019329;153.019329;Gentisic acid;[M-H];C7H6O4;-2.67300e-6;-0.017468;153.019332;2 out of 5
153.019329;153.019329;2-Pyrocatechuic acid;[M-H];C7H6O4;-2.67300e-6;-0.017468;153.019332;2 out of 5
153.019329;153.019329;Protocatechuic acid;[M-H];C7H6O4;-2.67300e-6;-0.017468;153.019332;2 out of 5
153.019329;153.019329;"2,6-Dihydroxybenzoic acid";[M-H];C7H6O4;-2.67300e-6;-0.017468;153.019332;2 out of 5
153.019329;153.019329;"3,5-Dihydroxybenzoic acid";[M-H];C7H6O4;-2.67300e-6;-0.017468;153.019332;2 out of 5
153.019329;153.019329;"2,4-Dihydroxybenzoic acid";[M-H];C7H6O4;-2.67300e-6;-0.017468;153.019332;2 out of 5
153.019329;153.019329;"2,4,6-trihydroxybenzaldehyde";[M-H];C7H6O4;-2.67300e-6;-0.017468;153.019332;2 out of 5
153.019329;153.019329;Terreic acid;[M-H];C7H6O4;-2.67300e-6;-0.017468;153.019332;2 out of 5
153.019329;153.019329;Patulin;[M-H];C7H6O4;-2.68000e-6;-0.017514;153.019332;2 out of 5
153.019329;153.019329;"3,4,5-Trihydroxybenzaldehyde";[M-H];C7H6O4;-2.68000e-6;-0.017514;153.019332;2 out of 5
153.019329;153.019329;Doxyl;[M+K-H2];C5H10NO2;-4.29566e-4;-2.807258;153.019759;1 out of 5
153.019329;153.019329;"N,N-dimethyl-beta-alanine";[M+K-H2];C5H10NO2;-4.29566e-4;-2.807258;153.019759;1 out of 5
154.918744;154.918744;Sodium hydrogen sulfate;[M+Cl];HNaO4S;1.91150e-5;0.123387;154.918725;1 out of 5
154.928248;154.928248;Sodium phosphate (Na(H2PO4));[M+Cl];H2NaO4P;7.26100e-6;0.046867;154.928241;1 out of 5
154.928248;154.928248;"2-Chloro-1,1,1-trifluoroethane";[M+K-H2];C2H2ClF3;-6.93000e-5;-0.447304;154.928317;1 out of 5
158.846729;158.846729;Iron(III) oxide (Fe2O3);[M-H];Fe2O3;-6.22132e-4;-3.916540;158.847351;1 out of 5
158.925372;158.925372;Pyrophosphate;[M-H2O-H];H4O7P2;-1.25060e-5;-0.078691;158.925385;2 out of 5
158.925372;158.925372;"4-Chloro-1,3-dioxolan-2-one";[M+K-H2];C3H3ClO3;-3.04700e-4;-1.917248;158.925677;1 out of 5
158.961922;158.961922;phosphonoacetaldehyde;[M+Cl];C2H5O4P;-2.41600e-5;-0.151986;158.961946;2 out of 5
158.961922;158.961922;Propyl chloroformate;[M+K-H2];C4H7ClO2;-1.40200e-4;-0.881971;158.962062;1 out of 5
158.961922;158.961922;3-Chloro-2-hydroxypropanoic acid;[M+Cl];C3H5ClO3;-2.00700e-4;-1.262565;158.962123;2 out of 5
159.984078;159.984078;Taurine;[M+Cl];C2H7NO3S;1.32150e-5;0.082602;159.984065;2 out of 5
159.984078;159.984078;3h-Taurine;[M+Cl];C2H7NO3S;1.27370e-5;0.079614;159.984065;2 out of 5
159.984078;159.984078;Sulfonamidoethanol;[M+Cl];C2H7NO3S;1.27370e-5;0.079614;159.984065;2 out of 5
160.843765;160.843765;tetraphosphorus;[M+K-H2];P4;1.13952e-4;0.708464;160.843651;2 out of 5
